Date,Cumulative_Return
2023-02-07,0.0009734034231283495
2023-02-08,0.0009696325912273984
2023-02-09,0.000965504856855981
2023-02-10,0.000964228167565917
2023-02-13,0.0009663126950527623
2023-02-14,0.000965480658030593
2023-02-15,0.000968090772171859
2023-02-16,0.0009651036959501536
2023-02-17,0.0009655133334180999
2023-02-21,0.0009571860038048996
2023-02-22,0.000957985967930508
2023-02-23,0.000960356723269884
2023-02-24,0.0009566490912620296
2023-02-27,0.0009573204002391034
2023-02-28,0.0009575844542941692
2023-03-01,0.0009580183567721168
2023-03-02,0.0009596184873192914
2023-03-03,0.0009620285181244359
2023-03-06,0.0009587583948831302
2023-03-07,0.0009569003794875908
2023-03-08,0.000957456214474961
2023-03-09,0.0009507460625768349
2023-03-10,0.0009446108229034245
2023-03-13,0.0009398205242865387
2023-03-14,0.0009427221989806167
2023-03-15,0.0009393713995766717
2023-03-16,0.0009428208076927014
2023-03-17,0.0009363634610899396
2023-03-20,0.0009353897576340753
2023-03-21,0.0009395682459942822
2023-03-22,0.0009351872773699643
2023-03-23,0.0009340935605746115
2023-03-24,0.0009357662420883539
2023-03-27,0.0009370398825181425
2023-03-28,0.0009366914047170827
2023-03-29,0.0009381547635920473
2023-03-30,0.0009392138408004236
2023-03-31,0.0009428682676937417
2023-04-03,0.000941745031487029
2023-04-04,0.0009374816958567234
2023-04-05,0.0009367281602710165
2023-04-06,0.0009376135504586269
2023-04-10,0.0009386795813037807
2023-04-11,0.0009414484206282658
2023-04-12,0.0009386987251369661
2023-04-13,0.0009415021872598572
2023-04-14,0.0009396835464983155
2023-04-17,0.0009423136785964292
2023-04-18,0.000939997132994419
2023-04-19,0.0009394839539325073
2023-04-20,0.0009373237067904494
2023-04-21,0.0009369785331196923
2023-04-24,0.0009385140363087352
2023-04-25,0.0009306683540475369
2023-04-26,0.0009307504478135442
2023-04-27,0.0009312486008794529
2023-04-28,0.000934020929284074
2023-05-01,0.0009317234688257514
2023-05-02,0.0009280834704956664
2023-05-03,0.0009282839538347076
2023-05-04,0.0009250915749676736
2023-05-05,0.0009318297180367363
2023-05-08,0.0009312908758873917
2023-05-09,0.0009286930163925344
2023-05-10,0.0009319690314717466
2023-05-11,0.000932436421467564
2023-05-12,0.0009314361063637033
2023-05-15,0.0009333436172644927
2023-05-16,0.000930147982221019
2023-05-17,0.0009374441946496948
2023-05-18,0.0009404762028455416
2023-05-19,0.0009401593804305719
2023-05-22,0.0009451052625117917
2023-05-23,0.000942431142464617
2023-05-24,0.0009389323489368273
2023-05-25,0.0009377510190591298
2023-05-26,0.0009392066275137889
2023-05-30,0.0009379888946785542
2023-05-31,0.0009377088675595058
2023-06-01,0.0009406493414145789
2023-06-02,0.0009471426789127158
2023-06-05,0.0009452187911191956
2023-06-06,0.000949746072945068
2023-06-07,0.0009533998432518231
2023-06-08,0.0009530648035989131
2023-06-09,0.0009510210187866353
2023-06-12,0.0009526903377197193
2023-06-13,0.000955075810819217
2023-06-14,0.0009520566419520815
2023-06-15,0.0009549664520200896
2023-06-16,0.0009538971843860988
2023-06-20,0.0009512280779313542
2023-06-21,0.0009512285689396993
2023-06-22,0.0009509653777166616
2023-06-23,0.0009480179381846643
2023-06-26,0.0009453502710075057
2023-06-27,0.0009479210567595597
2023-06-28,0.0009488385144107436
2023-06-29,0.0009502801717398146
2023-06-30,0.0009506863956165734
2023-07-03,0.0009528563133067713
2023-07-05,0.0009506285581093454
2023-07-06,0.0009482796316309106
2023-07-07,0.0009502183226877126
2023-07-10,0.0009537069030984835
2023-07-11,0.0009556698271613318
2023-07-12,0.0009582571225894565
2023-07-13,0.000960517126446403
2023-07-14,0.0009580698788820285
2023-07-17,0.0009613385941829033
2023-07-18,0.0009631157668033019
2023-07-19,0.0009645771220507804
2023-07-20,0.0009602239151449421
2023-07-21,0.0009591893291400755
2023-07-24,0.0009595965916795457
2023-07-25,0.0009584334056782495
2023-07-26,0.0009585442002708611
2023-07-27,0.0009585735645505356
2023-07-28,0.0009631722798622011
2023-07-31,0.0009658756475885433
2023-08-01,0.0009622780530844643
2023-08-02,0.0009601002905350597
2023-08-03,0.0009597017401372643
2023-08-04,0.0009606686392584773
2023-08-07,0.0009610645620836689
2023-08-08,0.000961052095133752
2023-08-09,0.0009591486416800077
2023-08-10,0.0009593278228685609
2023-08-11,0.0009598610910601657
2023-08-14,0.0009602795490937233
2023-08-15,0.0009559289942409066
2023-08-16,0.0009527425596660422
2023-08-17,0.0009520266349387629
2023-08-18,0.0009517258601887679
2023-08-21,0.000950797058241859
2023-08-22,0.0009482833869918217
2023-08-23,0.0009505258081565771
2023-08-24,0.0009479738814435201
2023-08-25,0.0009477297974929133
2023-08-28,0.0009512049092226249
2023-08-29,0.0009554350075831053
2023-08-30,0.0009564307718450404
2023-08-31,0.0009548403847510212
2023-09-01,0.0009583640068295818
2023-09-05,0.0009554338568567022
2023-09-06,0.0009533060857400688
2023-09-07,0.000950567329153218
2023-09-08,0.000949964812611892
2023-09-11,0.0009509064602502004
2023-09-12,0.0009496105072912542
2023-09-13,0.0009478076245656997
2023-09-14,0.0009537026341144283
2023-09-15,0.0009499943654325271
2023-09-18,0.0009472282461679971
2023-09-19,0.0009465825045247289
2023-09-20,0.0009455402797102774
2023-09-21,0.0009427232551066922
2023-09-22,0.0009428346887914163
2023-09-25,0.0009421250305252649
2023-09-26,0.000939023904902303
2023-09-27,0.000939423647854376
2023-09-28,0.0009407761747215471
2023-09-29,0.0009409398363933175
2023-10-02,0.000939695232428539
2023-10-03,0.0009335667000853753
2023-10-04,0.0009360977987429298
2023-10-05,0.0009357101335145668
2023-10-06,0.000938555765729765
2023-10-09,0.0009375750762872226
2023-10-10,0.0009396608124119243
2023-10-11,0.0009379757470717731
2023-10-12,0.0009347126066951983
2023-10-13,0.0009323517883690347
2023-10-16,0.0009357646044592105
2023-10-17,0.0009390490852239086
2023-10-18,0.0009334867519943391
2023-10-19,0.0009301757012680767
2023-10-20,0.0009290165247410886
2023-10-23,0.0009236993585604036
2023-10-24,0.0009286998339443908
2023-10-25,0.000925306748744692
2023-10-26,0.0009229050201478017
2023-10-27,0.0009207083229865187
2023-10-30,0.000922950053608762
2023-10-31,0.0009269190487897205
2023-11-01,0.0009255472610423254
2023-11-02,0.0009308180933034205
2023-11-03,0.0009363758878095929
2023-11-06,0.0009350928564226813
2023-11-07,0.0009333064024898974
2023-11-08,0.000931345842258402
2023-11-09,0.000928054784975707
2023-11-10,0.0009298442183520716
2023-11-13,0.0009283613923911638
2023-11-14,0.0009379522503722981
2023-11-15,0.0009381597411426412
2023-11-16,0.0009311737483781446
2023-11-17,0.0009333192647897892
2023-11-20,0.0009365948354520537
2023-11-21,0.0009322541767329273
2023-11-22,0.0009337206499542283
2023-11-24,0.0009344096995946849
2023-11-27,0.0009356631130639226
2023-11-28,0.0009366116265181468
2023-11-29,0.0009384504454090781
2023-11-30,0.0009396279019437959
2023-12-01,0.0009464027886847415
2023-12-04,0.0009474345152833408
2023-12-05,0.0009431121960457034
2023-12-06,0.0009424988744439755
2023-12-07,0.0009462025488526926
2023-12-08,0.0009487253440743082
2023-12-11,0.0009506868313853278
2023-12-12,0.0009489742496082698
2023-12-13,0.0009557730644182971
2023-12-14,0.0009602429523578593
2023-12-15,0.0009583045163430448
2023-12-18,0.0009610201918885952
2023-12-19,0.0009640029366053682
2023-12-20,0.0009599015448322756
2023-12-21,0.0009624641641363674
2023-12-22,0.0009622082915814456
2023-12-26,0.0009646123065487622
2023-12-27,0.000965448619416831
2023-12-28,0.0009662321089243253
2023-12-29,0.000965194909883893
2024-01-02,0.0009638544862007326
2024-01-03,0.000956690151425299
2024-01-04,0.0009582626137452088
2024-01-05,0.0009568406064119905
2024-01-08,0.0009596703559553443
2024-01-09,0.0009565444757533292
2024-01-10,0.0009580106664264232
2024-01-11,0.0009568467375109524
2024-01-12,0.0009563496352484879
2024-01-16,0.000953977776165571
2024-01-17,0.0009515879493970925
2024-01-18,0.0009541171040958751
2024-01-19,0.0009559669601253429
2024-01-22,0.0009593554452436148
2024-01-23,0.0009579888051456376
2024-01-24,0.0009577043339139557
2024-01-25,0.0009585887411280858
2024-01-26,0.0009586859845422957
2024-01-29,0.0009605965704044817
2024-01-30,0.0009586857376002733
2024-01-31,0.0009531286220094692
2024-02-01,0.0009549083271462866
2024-02-02,0.0009532320504677116
2024-02-05,0.0009517434604522368
2024-02-06,0.0009533207949179445
2024-02-07,0.0009508122959809295
2024-02-08,0.0009545870382088317
2024-02-09,0.0009567213902437199
2024-02-12,0.0009606669402808521
2024-02-13,0.000952049575438707
2024-02-14,0.0009580330601104414
2024-02-15,0.0009634900476349628
2024-02-16,0.0009614440340839359
2024-02-20,0.0009591704804539081
2024-02-21,0.0009583848922496419
2024-02-22,0.0009574639912297567
2024-02-23,0.0009571179772722704
2024-02-26,0.0009580981015413492
2024-02-27,0.0009596796713398081
2024-02-28,0.0009571862243948903
2024-02-29,0.0009598624032136627
2024-03-01,0.0009621697145103525
2024-03-04,0.0009605358308060197
2024-03-05,0.0009584774044555378
2024-03-06,0.0009595482980577774
2024-03-07,0.0009612502974873927
2024-03-08,0.0009614872928422891
2024-03-11,0.000959881964255338
2024-03-12,0.0009575903564793542
2024-03-13,0.0009577642096421091
2024-03-14,0.0009546443692458606
2024-03-15,0.0009544575770132901
2024-03-18,0.0009533510304824411
2024-03-19,0.0009541356686211255
2024-03-20,0.0009593237058371784
2024-03-21,0.0009604968734935326
2024-03-22,0.0009595210136148502
2024-03-25,0.0009594549701819055
2024-03-26,0.0009565925229841898
2024-03-27,0.0009621017795757858
2024-03-28,0.0009618760865417464
2024-04-01,0.0009614582716943598
2024-04-02,0.0009585706032897434
2024-04-03,0.000958507845944867
2024-04-04,0.0009568806270270347
2024-04-05,0.0009565598417735632
2024-04-08,0.0009579224620475113
2024-04-09,0.0009606394171675081
2024-04-10,0.0009554344971995921
2024-04-11,0.0009566174982211795
2024-04-12,0.0009531608040931339
2024-04-15,0.0009500105366619938
2024-04-16,0.0009477833980351402
2024-04-17,0.0009478088252838912
2024-04-18,0.000946933805157979
2024-04-19,0.0009491100387633011
2024-04-22,0.0009495578916025593
2024-04-23,0.0009505131117406584
2024-04-24,0.0009514746309520206
2024-04-25,0.0009479812692567702
2024-04-26,0.0009511878371768479
2024-04-29,0.0009537778633073035
2024-04-30,0.0009512043807788917
2024-05-01,0.0009529549044704488
2024-05-02,0.0009554398861806312
2024-05-03,0.000957761469476015
2024-05-06,0.0009599245665743439
2024-05-07,0.0009594196264475219
2024-05-08,0.0009596000796403548
2024-05-09,0.0009613464950510853
2024-05-10,0.0009605644200549879
2024-05-13,0.0009612013858881774
2024-05-14,0.0009637043384249644
2024-05-15,0.0009639441694280215
2024-05-16,0.000965749362352053
2024-05-17,0.0009632547949849357
2024-05-20,0.0009651489293509563
2024-05-21,0.0009631420408882096
2024-05-22,0.0009632812869739826
2024-05-23,0.0009611895758041555
2024-05-24,0.000965599199862277
2024-05-28,0.0009629335518848148
2024-05-29,0.0009593157032152799
2024-05-30,0.000961789208332009
2024-05-31,0.0009647048513772294
2024-06-03,0.0009641701429721206
2024-06-04,0.0009596645594145414
2024-06-05,0.0009612168705821489
2024-06-06,0.0009604411974695193
2024-06-07,0.0009581067922570519
2024-06-10,0.0009582021654359618
2024-06-11,0.000958308275492481
2024-06-12,0.0009604546653767532
2024-06-13,0.0009583968178921154
2024-06-14,0.0009539804917326755
2024-06-17,0.0009552250129749584
2024-06-18,0.0009553517744798068
2024-06-20,0.0009564873531673346
2024-06-21,0.000956547989713119
2024-06-24,0.0009577297513738703
2024-06-25,0.0009572689022230296
2024-06-26,0.0009564835695767826
2024-06-27,0.0009572616746931217
2024-06-28,0.0009579979674205763
2024-07-01,0.0009548815836808444
2024-07-02,0.0009566595123551291
2024-07-03,0.000957574877516798
2024-07-05,0.0009564034053437531
2024-07-08,0.0009571952373872428
2024-07-09,0.0009560577415790306
2024-07-10,0.000957156712034779
2024-07-11,0.0009624541923298757
2024-07-12,0.0009656146284844347
2024-07-15,0.0009670621773336663
2024-07-16,0.00097406753955398
2024-07-17,0.0009696699882604243
2024-07-18,0.0009658861923795836
2024-07-19,0.0009663319486949984
2024-07-22,0.0009708274076765111
2024-07-23,0.0009713978359824349
2024-07-24,0.0009683944926774934
2024-07-25,0.0009704510815862211
2024-07-26,0.000973043440367416
2024-07-29,0.0009715067632127816
2024-07-30,0.0009701641604438205
2024-07-31,0.0009692767833480165
2024-08-01,0.0009637512686484495
2024-08-02,0.0009548559125249767
2024-08-05,0.0009461219393382958
2024-08-06,0.0009471989035909623
2024-08-07,0.0009451952169592381
2024-08-08,0.0009514209470262713
2024-08-09,0.0009495772123930823
2024-08-12,0.000947753016207864
2024-08-13,0.0009520619546348197
2024-08-14,0.0009506876479892234
2024-08-15,0.0009585428982556987
2024-08-16,0.0009599840392149339
2024-08-19,0.000962312981910296
2024-08-20,0.0009586698861767662
2024-08-21,0.0009611654621306531
2024-08-22,0.0009585095189907911
2024-08-23,0.0009647867512518893
2024-08-26,0.000963799226323836
2024-08-27,0.000962338326409462
2024-08-28,0.0009598995226327567
2024-08-29,0.0009615253188177686
2024-08-30,0.00096276963309605
2024-09-03,0.0009548815005469002
2024-09-04,0.0009530370406025668
2024-09-05,0.0009537300402280291
2024-09-06,0.0009491467773201645
2024-09-09,0.0009498458897665429
2024-09-10,0.0009505865516394874
2024-09-11,0.0009505864994487911
2024-09-12,0.0009524478839155748
2024-09-13,0.0009571808952295591
2024-09-16,0.0009579218116984034
2024-09-17,0.0009574925845849958
2024-09-18,0.0009556875367060513
2024-09-19,0.0009589062116996949
2024-09-20,0.0009560362539515754
2024-09-23,0.0009557173810841313
2024-09-24,0.0009561681409342437
2024-09-25,0.0009543768721269608
2024-09-26,0.0009573804081373094
2024-09-27,0.0009580564543225645
2024-09-30,0.0009581837099135182
2024-10-01,0.0009551140933468094
2024-10-02,0.0009550379895097993
2024-10-03,0.0009531157113356059
2024-10-04,0.000956849765449963
2024-10-07,0.000956046999651905
2024-10-08,0.0009553300972968692
2024-10-09,0.0009561546109553287
2024-10-10,0.0009565345881008547
2024-10-11,0.000960685346293344
2024-10-14,0.0009602993191295539
2024-10-15,0.0009576924350536142
2024-10-16,0.0009612639743226126
2024-10-17,0.0009616766766915585
2024-10-18,0.0009613186090298154
2024-10-21,0.000958555095318836
2024-10-22,0.0009575010730382694
2024-10-23,0.0009557512085356379
2024-10-24,0.0009538144757481604
2024-10-25,0.0009556709287608101
2024-10-28,0.0009578621853330027
2024-10-29,0.0009568612285852929
2024-10-30,0.0009547994727643339
2024-10-31,0.0009513891622310311
2024-11-01,0.000952476635762034
2024-11-04,0.0009532852596938479
2024-11-05,0.000957592975453947
2024-11-06,0.000966181000953581
2024-11-07,0.0009669367972497955
2024-11-08,0.0009669159121481474
2024-11-11,0.0009692766112381346
2024-11-12,0.0009675129893162993
2024-11-13,0.0009652700065618802
2024-11-14,0.0009638422611872866
2024-11-15,0.0009605394537965939
2024-11-18,0.0009597446513556207
2024-11-19,0.0009594966344355083
2024-11-20,0.0009590777606198753
2024-11-21,0.0009628777250239029
2024-11-22,0.0009660962011732721
2024-11-25,0.0009716066961860115
2024-11-26,0.0009702092610477386
2024-11-27,0.0009697408763216231
2024-11-29,0.0009707217490830811
2024-12-02,0.0009719920850612684
2024-12-03,0.000970199169141317
2024-12-04,0.0009714340218209827
2024-12-05,0.0009693726805393155
2024-12-06,0.0009712117030289402
2024-12-09,0.0009740026563362925
2024-12-10,0.0009715381136126133
2024-12-11,0.000970630973919695
2024-12-12,0.0009684379590799708
2024-12-13,0.0009677697096652782
2024-12-16,0.0009688550468800461
2024-12-17,0.000966417931497876
2024-12-18,0.0009584358225771528
2024-12-19,0.0009558384173677936
2024-12-20,0.0009584045207511327
2024-12-23,0.0009592808829568256
2024-12-24,0.0009613078691874666
2024-12-26,0.0009632707659041895
2024-12-27,0.0009612133575347404
2024-12-30,0.0009593567715326934
2024-12-31,0.0009602212305408475
2025-01-02,0.0009601541787311874
2025-01-03,0.0009642928093629433
2025-01-06,0.0009657127077025152
2025-01-07,0.0009655502781569236
2025-01-08,0.0009640411116578207
2025-01-10,0.0009576884272011199
2025-01-13,0.000957478853868432
2025-01-14,0.0009579978620612994
2025-01-15,0.0009616504104690282
2025-01-16,0.0009619850537145869
2025-01-17,0.0009640384954110459
2025-01-21,0.0009661761862733709
2025-01-22,0.0009662537315024977
2025-01-23,0.0009670743745477939
2025-01-24,0.0009669605544608828
2025-01-27,0.0009641061440768262
2025-01-28,0.000963138513070616
2025-01-29,0.0009629870593463874
2025-01-30,0.0009645821638417651
2025-01-31,0.0009635617210355107
2025-02-03,0.0009601938642693764
2025-02-04,0.0009639289350023006
2025-02-05,0.0009660085728495638
2025-02-06,0.0009675323145021952
2025-02-07,0.0009649110509650782
2025-02-10,0.0009660434962592834
2025-02-11,0.0009653479351920957
2025-02-12,0.0009632557675816056
2025-02-13,0.0009667271730962046
2025-02-14,0.0009661701629326558
2025-02-18,0.0009655281497340518
2025-02-19,0.0009638737382582363
2025-02-20,0.0009612523489879177
2025-02-21,0.0009546428010898111
2025-02-24,0.0009521127657987627
2025-02-25,0.0009499932684557955
2025-02-26,0.000948866178687835
2025-02-27,0.0009451338838515344
2025-02-28,0.0009478894502652491
2025-03-03,0.0009415138952433288
2025-03-04,0.0009412352198649998
2025-03-05,0.0009443197974932094
2025-03-06,0.0009419742788170371
2025-03-07,0.0009427044599708001
2025-03-10,0.0009356327408065468
2025-03-11,0.0009349486200576074
2025-03-12,0.0009348377298339372
2025-03-13,0.0009322264860445184
2025-03-14,0.0009376763281927492
2025-03-17,0.0009399733791337628
2025-03-18,0.0009378476390555779
2025-03-19,0.0009406841734285187
2025-03-20,0.00093810943081718
2025-03-21,0.0009362494931930421
2025-03-24,0.0009404309165714775
2025-03-25,0.0009390789121550558
2025-03-26,0.0009368011090020723
2025-03-27,0.0009354483376147193
2025-03-28,0.0009288405997716076
2025-03-31,0.0009242386737677855
2025-04-01,0.0009229438117808186
2025-04-02,0.0009274864610817612
2025-04-03,0.0009159279276165222
2025-04-04,0.0009096467278275622
2025-04-07,0.0009071791977475208
2025-04-08,0.0009011230220166144
2025-04-09,0.0009159241160523468
2025-04-10,0.0009074716925094872
2025-04-11,0.0009121699967065133
2025-04-14,0.0009154779793527634
2025-04-15,0.0009152735670134859
2025-04-16,0.0009123487857396473
2025-04-17,0.0009150391683021564
2025-04-21,0.0009115338649985372
2025-04-22,0.000917608901960909
2025-04-23,0.0009205309470294853
2025-04-24,0.000924936128386511
2025-04-25,0.000924411990103513
2025-04-28,0.0009249374750448514
2025-04-29,0.0009248996148996103
2025-04-30,0.0009234179356525374
2025-05-01,0.0009247446855416008
2025-05-02,0.0009288351369978187
2025-05-05,0.0009264897138370198
2025-05-06,0.0009230301484097758
2025-05-07,0.0009225084567316966
2025-05-08,0.0009254887433369774
2025-05-09,0.0009262031809607052
2025-05-12,0.0009318070456387773
2025-05-13,0.0009307162700180616
2025-05-14,0.0009307745124611522
2025-05-15,0.0009329733419010111
2025-05-16,0.0009325198341645358
2025-05-19,0.0009330452446372206
2025-05-20,0.0009332902440952751
2025-05-21,0.0009288183695290719
2025-05-22,0.0009287331796918874
2025-05-23,0.0009289688136477903
2025-05-27,0.0009321840413740734
2025-05-28,0.0009306899032850424
2025-05-29,0.0009311485168750355
2025-05-30,0.0009319513875902796
2025-06-02,0.000930505474023402
2025-06-03,0.0009319236931211172
2025-06-04,0.0009323389240867286
2025-06-05,0.000932928165701119
2025-06-06,0.0009359386915894774
2025-06-09,0.0009389808696551594
2025-06-10,0.0009389100890273561
2025-06-11,0.0009372693589815295
2025-06-12,0.0009352482738074208
2025-06-13,0.0009323601673811854
2025-06-16,0.000937120907969824
2025-06-17,0.0009341718189590509
2025-06-18,0.0009371870053256348
2025-06-20,0.0009375257072883336
2025-06-23,0.0009381733125120029
2025-06-24,0.0009401076125776786
2025-06-25,0.0009403389291831044
2025-06-26,0.0009426930904141706
2025-06-27,0.0009428406441487347
2025-06-30,0.0009464021920215782
